event_id,timestamp_ns,detector_id,channel_id,energy_deposit_keV,hit_multiplicity,signal_amplitude_mV,noise_floor_mV,temperature_K,run_status
15618,156465702,3,11,19.514,1,23.3972,5.0903,292.8313,active
15619,156475006,2,0,3.0685,0,7.8382,4.8409,292.8289,active
15620,156506091,1,12,35.3955,1,42.1314,4.9199,292.9313,active
15621,156511407,2,10,14.6855,1,16.6766,2.6515,292.9687,active
15622,156519572,4,13,105.7158,1,107.7713,3.5748,292.9277,active
15623,156523735,4,2,21.4711,1,26.5852,7.3501,292.9145,active
15624,156528836,7,13,60.2411,4,74.4981,6.7086,292.8742,active
15625,156572559,2,11,8.3875,1,13.5227,6.0334,292.8743,active
15626,156575025,3,12,17.5085,1,22.4489,3.5358,292.9308,active
15627,156575247,8,2,115.9043,4,108.0312,3.3958,292.9921,active
15628,156585016,1,13,8.397,1,15.101,4.9442,292.9694,active
15629,156586878,4,0,19.8179,2,25.0464,4.6106,292.9896,active
15630,156594370,2,3,19.3417,2,24.7595,5.124,293.0453,active
15631,156603408,5,2,18.4818,2,22.0045,2.9197,292.9826,active
15632,156608944,8,3,24.7167,2,33.0426,5.1846,293.0048,active
15633,156654467,2,10,10.0012,2,13.3579,2.6515,293.0007,active
15634,156656115,3,14,6.1034,2,8.7548,2.9876,293.0035,active
15635,156667632,4,15,97.288,3,109.0592,3.4458,292.9819,active
15636,156676840,7,1,12.6896,1,18.6643,7.5489,292.9425,active
15637,156681507,8,15,32.4569,1,36.2998,6.4761,292.9112,active
15638,156689548,1,1,5.2688,1,10.9283,5.5259,292.8672,active
15639,156690266,4,11,12.0485,1,13.2202,2.5668,292.9051,active
15640,156713844,7,2,15.0966,1,15.8769,2.1492,292.8827,active
15641,156721871,1,13,12.031,1,19.2472,4.9442,292.8196,active
15642,156741927,7,5,1.4837,0,4.9156,2.6354,292.8643,active
15643,156743246,2,13,47.5867,1,56.5781,5.9565,292.7825,active
15644,156756262,5,8,28.0624,1,37.3793,6.6644,292.8095,active
15645,156758494,8,8,42.7396,3,48.7445,4.2451,292.7498,active
15646,156766711,6,7,12.4326,1,19.3933,6.4339,292.6944,active
15647,156779938,8,3,131.0047,1,149.8667,5.1846,292.6772,active
15648,156782156,5,8,100.7349,2,116.9799,6.6644,292.7109,active
15649,156782928,2,10,3.5772,0,6.0709,2.6515,292.7149,active
15650,156785248,6,2,19.3855,1,27.5553,6.1656,292.7122,active
15651,156791344,5,2,37.272,2,40.6416,2.9197,292.7066,active
15652,156811583,3,6,11.9438,1,18.536,6.9787,292.6877,active
15653,156812262,1,13,44.3019,1,54.2995,4.9442,292.6567,active
15654,156815374,6,5,32.6214,1,35.1113,6.8247,292.7148,active
15655,156816008,5,6,7.2054,1,9.8894,3.1786,292.7064,active
15656,156818802,7,15,2.4566,0,4.9587,2.6549,292.6498,active
15657,156821921,2,4,0.4423,0,5.2438,4.6335,292.5739,active
15658,156823543,5,5,16.6285,2,22.9433,7.2474,292.6205,active
15659,156827988,7,13,4.992,0,11.6828,6.7086,292.5709,active
15660,156831860,8,8,5.5804,1,10.0462,4.2451,292.6093,active
15661,156836351,8,1,8.3396,1,14.627,6.7809,292.5846,active
15662,156854146,2,3,35.438,2,42.104,5.124,292.596,active
15663,156877837,2,15,16.4771,1,24.9659,6.6119,292.5317,active
15664,156887265,5,12,10.1117,1,10.98,2.0836,292.5901,active
15665,156901119,4,15,1.2796,0,4.5966,3.4458,292.5583,active
15666,156912211,2,7,6.6862,1,14.8179,7.377,292.5952,active
15667,156937757,1,9,135.949,2,138.8847,4.8938,292.5373,active
15668,156945930,2,2,138.2354,4,155.716,3.9894,292.6386,active
15669,156949729,3,11,41.0376,1,43.6652,5.0903,292.6142,active
15670,156952162,6,9,11.1282,1,12.7189,2.7425,292.561,active
15671,156963675,1,0,44.6961,1,51.1266,2.6204,292.5914,active
15672,156966961,1,13,2.4251,0,7.8169,4.9442,292.6183,active
15673,156972308,3,6,33.6766,2,37.9052,6.9787,292.5977,active
15674,156977798,7,15,11.2681,3,12.5122,2.6549,292.6563,active
15675,156982607,8,14,10.0253,1,13.3637,3.42,292.6315,active
15676,156983364,4,6,0.2919,0,5.3706,5.1132,292.6738,active
15677,156991801,1,0,61.4476,2,69.1795,2.6204,292.6857,active
15678,157012625,1,2,14.3674,1,18.5243,3.0236,292.6278,active
15679,157028138,7,4,37.512,4,48.0042,5.8039,292.5681,active
15680,157048907,4,4,13.8074,2,21.7025,7.3448,292.6864,active
15681,157049986,1,5,21.4423,1,29.1212,4.0812,292.7224,active
15682,157050269,7,15,15.212,1,16.2603,2.6549,292.6966,active
15683,157053597,5,10,23.2481,1,24.5508,5.0044,292.7224,active
15684,157071886,3,3,15.6706,1,16.3239,2.2245,292.7731,active
15685,157094644,4,11,44.9766,2,42.0138,2.5668,292.6675,active
15686,157134548,2,0,9.9998,1,15.1732,4.8409,292.6579,active
15687,157144752,8,1,108.6874,2,118.681,6.7809,292.6868,active
15688,157153869,7,10,12.4864,1,19.9662,7.5981,292.6871,active
15689,157157285,2,3,119.9812,3,130.1028,5.124,292.6758,active
15690,157162727,6,6,16.9842,1,23.5008,6.2924,292.7324,active
15691,157170286,2,13,104.5269,7,116.0002,5.9565,292.7342,active
15692,157192800,4,6,67.3186,2,76.1621,5.1132,292.7122,active
15693,157206230,6,3,5.0142,1,10.3178,5.4867,292.6877,active
15694,157207936,1,15,128.511,5,123.022,5.4304,292.7415,active
15695,157226564,6,4,31.8505,1,29.749,3.1987,292.8129,active
15696,157227041,2,10,75.5575,3,77.4236,2.6515,292.7867,active
15697,157240683,6,2,12.8864,1,20.7342,6.1656,292.7659,active
15698,157247611,4,2,0.352,0,7.4812,7.3501,292.8092,active
15699,157269794,1,12,5.1382,1,9.3571,4.9199,292.8308,active
15700,157290930,7,14,21.0312,2,22.2602,2.107,292.8297,active
15701,157304349,3,0,0.6311,0,3.3323,2.6464,292.8353,active
15702,157307395,8,15,5.3561,1,11.281,6.4761,292.8846,active
15703,157320368,7,4,6.6078,1,13.2855,5.8039,292.8452,active
15704,157325814,2,15,6.8128,1,13.2099,6.6119,292.8469,active
15705,157334305,5,8,33.4306,1,43.8008,6.6644,292.8258,active
15706,157341534,3,12,27.0672,2,32.5683,3.5358,292.7554,active
15707,157354337,5,0,118.5242,2,125.2451,2.7365,292.78,active
15708,157354561,5,2,8.0063,2,11.0179,2.9197,292.7642,active
15709,157358183,3,15,20.722,2,21.0486,2.2695,292.8191,active
15710,157376892,6,2,10.6827,1,18.5048,6.1656,292.8024,active
15711,157381196,3,13,17.9054,2,27.0296,7.6163,292.7723,active
15712,157392734,8,1,148.1259,4,158.433,6.7809,292.8138,active
15713,157404224,8,10,10.1355,1,15.5471,5.9116,292.7386,active
15714,157411757,2,5,8.413,1,9.812,2.1297,292.7991,active
15715,157417807,6,7,59.1664,3,64.4133,6.4339,292.7917,active
15716,157424988,8,11,27.1813,2,34.1793,7.2049,292.7684,active
15717,157437213,2,2,21.5963,1,27.215,3.9894,292.8918,active
15718,157439517,6,5,36.3127,2,38.2157,6.8247,292.8805,active
15719,157451160,8,8,7.1509,1,11.7715,4.2451,292.7182,active
15720,157460119,2,5,6.0231,1,8.0394,2.1297,292.7703,active
15721,157483538,5,3,1.1038,0,3.7186,3.0756,292.8025,active
15722,157492792,7,0,119.4823,6,118.2737,3.7187,292.7133,active
15723,157515615,3,10,99.1258,5,108.2427,3.7455,292.793,active
15724,157535228,2,0,9.0181,1,16.0533,4.8409,292.8436,active
15725,157535897,4,2,7.7737,2,13.9299,7.3501,292.8626,active
15726,157565358,3,3,117.955,2,108.9695,2.2245,292.8791,active
15727,157572191,6,11,53.491,2,61.4239,4.3855,292.8628,active
15728,157593446,3,1,5.7061,1,12.0973,7.4961,292.8871,active
15729,157595859,4,5,10.2129,1,17.9391,7.3607,292.9465,active
15730,157634275,8,1,2.6196,0,10.0939,6.7809,292.8817,active
15731,157660218,5,8,25.93,1,35.997,6.6644,292.8715,active
15732,157668745,8,2,17.988,1,20.2609,3.3958,292.7616,active
15733,157681768,6,2,15.2187,1,23.8817,6.1656,292.6967,active
15734,157720471,8,5,10.0033,1,17.2299,7.2064,292.7004,active
15735,157721719,2,4,142.2657,3,158.2872,4.6335,292.7613,active
15736,157728496,8,0,4.2569,0,10.9647,6.9766,292.7527,active
15737,157744016,8,7,3.3578,0,7.5151,4.4754,292.7619,active
15738,157750024,1,8,134.4915,2,127.6845,7.7514,292.7914,active
15739,157754493,3,7,15.1092,1,23.0727,6.8495,292.7772,active
15740,157758022,4,7,42.7927,4,51.5936,3.8956,292.7852,active
15741,157760127,4,15,4.457,0,6.9995,3.4458,292.7557,active
15742,157768247,7,4,5.6758,1,11.7479,5.8039,292.7756,active
15743,157770555,6,5,134.8832,4,125.2378,6.8247,292.7542,active
15744,157774635,2,8,103.6392,2,114.5419,2.8415,292.6665,active
15745,157780319,5,1,15.4897,2,22.4293,6.9867,292.6872,active
15746,157785430,8,15,22.8106,1,26.6367,6.4761,292.7619,active
15747,157785754,4,8,1.599,0,8.38,6.6321,292.6958,active
15748,157795999,8,11,14.6044,1,21.9576,7.2049,292.6677,active
15749,157796215,6,5,16.8592,1,21.8063,6.8247,292.7093,active
15750,157818762,8,11,13.2901,1,19.9126,7.2049,292.6917,active
15751,157836230,8,14,1.3951,0,5.1811,3.42,292.7601,active
15752,157843294,1,9,40.8926,1,44.8793,4.8938,292.6831,active
15753,157843501,7,3,38.0908,4,48.6014,5.3312,292.637,active
15754,157848176,2,10,1.4891,0,3.825,2.6515,292.6207,active
15755,157859008,7,13,14.7697,1,23.2868,6.7086,292.6662,active
15756,157885120,7,11,3.4162,0,9.8967,6.8262,292.7235,active
15757,157888138,3,10,144.7864,4,156.2492,3.7455,292.7329,active
15758,157906657,1,7,19.0397,1,22.6688,2.1368,292.7409,active
15759,157909494,4,3,5.9768,1,11.1846,6.4916,292.7033,active
15760,157927998,3,11,8.8083,1,14.0517,5.0903,292.7391,active
15761,157933792,5,6,48.1,1,46.6724,3.1786,292.745,active
15762,157937286,1,3,120.9262,2,135.3334,7.5507,292.6817,active
15763,157939196,1,7,36.7561,2,42.5819,2.1368,292.725,active
15764,157946966,4,0,1.7302,0,5.7739,4.6106,292.6777,active
15765,157950626,7,8,41.7298,1,53.4699,7.7974,292.6884,active
15766,157995276,3,8,134.0989,6,135.471,3.9028,292.6573,active
15767,158015188,3,6,18.4257,1,23.5702,6.9787,292.6324,active
15768,158029080,2,11,54.0943,2,52.7332,6.0334,292.6652,active
15769,158038641,3,9,136.0159,4,158.1273,7.7174,292.6565,active
15770,158086155,3,5,3.6085,0,7.4401,4.2255,292.6516,active
15771,158086592,3,11,132.5076,8,130.0895,5.0903,292.6508,active
15772,158090978,3,1,131.7199,4,134.3916,7.4961,292.7061,active
15773,158091586,3,8,8.4388,1,11.8999,3.9028,292.688,active
15774,158123074,6,2,2.288,0,8.8802,6.1656,292.6487,active
15775,158129645,3,9,6.3944,1,14.4229,7.7174,292.6168,active
15776,158147621,7,0,30.9845,2,34.0514,3.7187,292.5764,active
15777,158164507,5,13,22.3302,1,26.0268,3.3779,292.5444,active
15778,158169303,6,0,8.9694,1,12.8373,2.731,292.4344,active
15779,158227254,5,7,12.7773,1,16.2612,3.8619,292.4571,active
15780,158231454,8,10,0.4135,0,6.7867,5.9116,292.4951,active
15781,158252128,3,6,14.9953,2,21.2196,6.9787,292.5087,active
15782,158253726,8,3,8.6815,1,14.3674,5.1846,292.5053,active
15783,158259200,2,3,23.3365,1,29.049,5.124,292.5589,active
15784,158261015,2,13,56.0558,3,64.8195,5.9565,292.5605,active
15785,158280521,7,2,58.1184,2,52.8465,2.1492,292.5754,active
15786,158301620,8,11,11.7143,1,18.2975,7.2049,292.6707,active
15787,158314144,1,4,18.6979,1,21.3353,5.4864,292.712,active
15788,158326275,5,0,123.671,1,130.4975,2.7365,292.7085,active
15789,158333777,5,6,8.6954,1,11.1847,3.1786,292.7094,active
15790,158334600,2,1,9.8149,1,12.2159,3.6019,292.7265,active
15791,158337563,5,12,118.7875,6,113.5456,2.0836,292.7265,active
15792,158349088,6,12,18.9968,1,23.0287,3.8057,292.6013,active
15793,158349256,5,3,50.0814,1,50.2334,3.0756,292.654,active
15794,158376567,5,12,29.4899,1,28.7028,2.0836,292.6817,active
15795,158379661,8,11,4.9504,0,12.684,7.2049,292.6717,active
15796,158380042,2,10,57.5273,1,59.7446,2.6515,292.7527,active
15797,158386574,5,1,24.6364,2,31.632,6.9867,292.7647,active
15798,158387277,3,2,125.2637,4,127.219,3.3813,292.7707,active
15799,158396465,8,2,133.0103,2,123.0101,3.3958,292.6973,active
15800,158518103,3,13,7.6627,2,16.0491,7.6163,292.7284,active
15801,158519774,7,5,10.0021,1,13.1537,2.6354,292.7095,active
15802,158522560,6,8,118.0237,1,108.8668,2.7863,292.6891,active
15803,158529876,2,7,24.8877,1,33.9307,7.377,292.6744,active
15804,158537576,7,15,8.5074,1,9.9793,2.6549,292.7064,active
15805,158546435,2,2,21.4736,1,27.3582,3.9894,292.7829,active
15806,158548206,3,12,18.0817,1,23.7733,3.5358,292.815,active
15807,158558004,3,1,129.6935,3,132.1117,7.4961,292.8668,active
15808,158568918,6,15,1.4133,0,9.6772,7.7337,292.8162,active
15809,158574981,4,9,16.9121,1,23.2912,5.97,292.8884,active
15810,158598340,5,4,1.444,0,6.5002,5.5963,292.9173,active
15811,158604567,5,6,123.4786,3,116.2434,3.1786,292.9077,active
15812,158624692,2,11,119.5002,6,109.3463,6.0334,292.9266,active
15813,158632837,2,6,2.7716,0,8.6593,6.9578,292.8986,active
15814,158637242,3,1,129.6441,9,131.51,7.4961,292.9403,active
15815,158679412,2,4,26.6772,2,33.2884,4.6335,292.9588,active
15816,158714413,8,14,136.7679,5,133.0956,3.42,292.9659,active
15817,158722456,4,5,101.7986,5,113.8553,7.3607,292.9756,active
15818,158738996,4,7,17.977,1,23.0968,3.8956,293.1082,active
15819,158765335,6,2,108.5449,5,124.7802,6.1656,293.1603,active
15820,158767114,7,0,8.6076,1,12.0627,3.7187,293.1612,active
15821,158767442,6,4,0.7421,0,3.6321,3.1987,293.1408,active
15822,158781023,5,13,14.1213,1,17.8364,3.3779,293.1614,active
15823,158781207,8,8,3.6625,0,7.7652,4.2451,293.1402,active
15824,158789568,8,6,23.3974,2,29.0119,5.6186,293.0739,active
15825,158793498,2,8,9.0588,1,11.809,2.8415,293.0615,active
15826,158803953,2,13,84.9184,5,96.602,5.9565,293.0758,active
15827,158819995,4,14,19.1873,1,27.0231,7.6209,293.0866,active
15828,158822647,7,5,27.3867,1,31.9896,2.6354,293.0523,active
15829,158823744,8,13,12.7533,1,16.0935,3.487,293.0139,active
15830,158829296,6,12,12.7395,1,16.6824,3.8057,292.9999,active
15831,158845513,6,0,3.2159,0,6.7361,2.731,293.001,active
15832,158871076,2,14,2.7649,0,8.5661,6.362,292.9389,active
15833,158878393,5,3,3.4708,0,5.6994,3.0756,293.1401,active
15834,158891271,2,12,29.8655,1,29.9012,3.6874,293.2044,active
15835,158910151,5,14,20.179,1,22.7468,2.7909,293.2122,active
15836,158932815,2,9,55.1605,2,54.6658,5.3242,293.213,active
15837,158935829,1,5,17.4011,1,23.6866,4.0812,293.1487,active
15838,158948787,8,13,4.3894,0,7.5224,3.487,293.1046,active
15839,158959457,8,7,0.4465,0,5.5246,4.4754,293.1406,active
15840,158960374,6,12,22.2374,1,25.1231,3.8057,293.1657,active
15841,158964383,6,10,10.6131,1,17.9988,7.5654,293.1889,active
15842,158971098,2,5,10.6069,1,12.228,2.1297,293.1996,active
15843,159006675,5,8,26.3881,1,35.7873,6.6644,293.1873,active
15844,159011636,6,3,1.8472,0,7.9872,5.4867,293.2765,active
15845,159018637,5,0,6.4666,1,9.3834,2.7365,293.2024,active
15846,159025110,3,11,6.9842,1,11.2387,5.0903,293.186,active
15847,159035587,4,3,104.9534,2,97.1,6.4916,293.2534,active
15848,159040593,7,8,1.8007,0,9.7389,7.7974,293.2394,active
15849,159046008,3,1,9.1105,2,16.3453,7.4961,293.2816,active
15850,159058594,8,10,7.8728,1,11.6098,5.9116,293.2919,active
15851,159074863,7,2,8.6142,1,8.5157,2.1492,293.3072,active
15852,159080127,8,3,10.6531,2,16.6386,5.1846,293.3449,active
15853,159082909,5,2,3.928,0,6.9888,2.9197,293.4572,active
15854,159083308,2,14,11.4876,1,18.5493,6.362,293.5178,active
15855,159095448,1,9,10.4028,2,14.5817,4.8938,293.5467,active
15856,159110415,5,10,9.9897,1,13.7614,5.0044,293.5785,active
15857,159119445,4,6,111.0774,3,123.9204,5.1132,293.5483,active
15858,159139071,1,13,26.372,2,33.7306,4.9442,293.473,active
15859,159145053,8,1,26.0694,1,33.1018,6.7809,293.4155,active
15860,159150737,8,6,8.2609,1,13.3204,5.6186,293.3497,active
15861,159153334,3,1,26.2745,1,31.957,7.4961,293.2894,active
15862,159156929,6,11,8.3886,1,13.418,4.3855,293.316,active
15863,159157241,4,15,4.0788,0,8.139,3.4458,293.2201,active
15864,159159937,4,12,6.4667,1,12.8917,6.4807,293.2365,active
15865,159169375,5,2,18.2888,3,22.4205,2.9197,293.2551,active
15866,159174107,4,12,135.8287,5,149.5276,6.4807,293.2582,active
15867,159174207,7,4,19.5327,2,29.1023,5.8039,293.2355,active
15868,159178526,2,5,4.5621,0,6.6827,2.1297,293.244,active
15869,159179110,6,9,123.4191,1,125.6049,2.7425,293.2696,active
15870,159184728,8,7,9.4585,1,13.732,4.4754,293.1706,active
15871,159194815,7,2,15.3828,1,16.0235,2.1492,293.2677,active
15872,159254770,1,8,3.2939,0,10.3799,7.7514,293.2209,active
15873,159266786,1,3,0.8547,0,8.2921,7.5507,293.1751,active
15874,159277912,6,11,21.5352,2,27.2902,4.3855,293.2198,active
15875,159278997,8,1,15.2609,1,22.3562,6.7809,293.2212,active
15876,159295606,7,12,23.9665,1,26.2161,4.8043,293.1816,active
15877,159308391,8,15,2.61,0,8.3894,6.4761,293.2513,active
15878,159310518,2,11,9.4979,1,14.3987,6.0334,293.2492,active
15879,159320229,5,9,0.5168,0,7.8979,7.831,293.2503,active
15880,159324146,6,7,107.1553,2,112.3612,6.4339,293.201,active
15881,159327609,5,8,91.6901,3,106.9876,6.6644,293.1797,active
15882,159331342,7,8,21.7723,1,31.1252,7.7974,293.1715,active
15883,159336304,2,14,24.8458,3,32.2267,6.362,293.1218,active
15884,159342161,4,2,1.7883,0,8.5863,7.3501,293.0463,active
15885,159346385,4,9,125.7943,2,134.6237,5.97,293.0697,active
15886,159349803,8,8,28.8309,1,33.9412,4.2451,293.045,active
15887,159407935,2,4,14.0487,2,19.5365,4.6335,293.0786,active
15888,159431079,3,6,16.0202,1,21.6509,6.9787,293.1628,active
15889,159438187,1,7,24.9995,1,29.4243,2.1368,293.072,active
15890,159466673,2,0,16.6898,1,21.589,4.8409,293.0694,active
15891,159477353,8,7,4.5891,0,9.3892,4.4754,293.0245,active
15892,159493632,7,2,24.215,2,23.3929,2.1492,292.9589,active
15893,159500533,3,6,48.6954,1,51.0884,6.9787,292.8804,active
15894,159501347,6,4,32.6675,2,31.7245,3.1987,292.8464,active
15895,159506452,5,12,39.168,2,38.3677,2.0836,292.8117,active
15896,159534934,8,15,6.2624,1,10.9989,6.4761,292.8474,active
15897,159536030,3,1,48.1443,3,53.723,7.4961,292.8018,active
15898,159543465,8,4,10.3989,2,17.2622,5.6361,292.9094,active
15899,159547427,3,2,40.8338,1,45.0862,3.3813,292.8726,active
15900,159559163,6,7,37.382,1,42.6653,6.4339,292.9379,active
15901,159566357,4,5,5.4945,1,12.825,7.3607,293.0091,active
15902,159614278,6,7,17.8668,1,24.2398,6.4339,292.9685,active
15903,159618835,3,1,4.5585,0,12.1055,7.4961,292.9875,active
15904,159619723,7,13,9.6149,1,16.9096,6.7086,293.1138,active
15905,159620321,6,15,38.8575,1,48.598,7.7337,293.0885,active
15906,159620421,3,14,9.8789,1,12.0834,2.9876,293.1756,active
15907,159620550,8,7,130.3539,5,139.5559,4.4754,293.1609,active
15908,159625017,6,10,2.551,0,10.0532,7.5654,293.1165,active
15909,159637771,4,0,114.5709,4,125.931,4.6106,293.1414,active
15910,159637871,2,9,13.8933,1,19.0148,5.3242,293.1545,active
15911,159642263,8,9,20.9401,1,26.0362,4.5553,293.0807,active
15912,159651757,7,11,127.2911,4,125.301,6.8262,293.0026,active
15913,159655662,6,12,108.8008,2,110.4308,3.8057,293.0849,active
15914,159662179,7,0,35.0693,1,37.5245,3.7187,293.009,active
15915,159677879,5,6,43.4419,2,42.4586,3.1786,293.0649,active
15916,159708792,2,7,7.3288,1,15.1304,7.377,293.086,active
15917,159711792,2,7,3.3956,0,11.2924,7.377,293.1376,active
15918,159753679,1,8,1.6728,0,8.8747,7.7514,293.1506,active
15919,159770675,1,11,125.9231,3,144.633,2.4964,293.168,active
15920,159778224,6,9,31.0958,3,33.6263,2.7425,293.136,active
15921,159780753,7,3,8.713,2,15.2106,5.3312,293.1664,active
15922,159818096,2,10,12.074,1,14.9405,2.6515,293.2117,active
15923,159828598,5,9,8.9722,1,15.726,7.831,293.2427,active
15924,159836629,1,3,10.2117,1,17.9566,7.5507,293.2423,active
15925,159841909,4,10,7.8228,1,11.0911,4.2419,293.2742,active
15926,159843936,7,8,13.7599,1,22.9033,7.7974,293.3592,active
15927,159860566,7,12,129.8657,2,118.3102,4.8043,293.3116,active
15928,159888503,8,6,0.3987,0,6.0339,5.6186,293.2954,active
15929,159889990,3,14,7.9769,1,10.5552,2.9876,293.3553,active
15930,159905017,8,8,27.0542,2,31.2698,4.2451,293.3582,active
15931,159913236,7,15,19.3917,2,20.8148,2.6549,293.2704,active
15932,159927788,3,1,27.4679,1,34.4531,7.4961,293.2185,active
15933,159933281,3,2,2.5915,0,6.266,3.3813,293.2087,active
15934,159941396,1,3,7.1188,1,16.0143,7.5507,293.287,active
15935,159957797,8,13,45.3264,3,48.9276,3.487,293.3264,active
15936,159971797,2,8,108.1174,4,120.236,2.8415,293.3001,active
15937,159973861,3,10,50.27,3,56.1761,3.7455,293.3453,active
15938,159981574,4,0,13.6101,1,19.3648,4.6106,293.4386,active
15939,159987786,2,5,38.6999,2,38.7793,2.1297,293.3807,active
15940,159998671,7,5,108.2509,3,118.0641,2.6354,293.4145,active
15941,160002988,6,14,66.7195,3,69.1146,5.9772,293.4329,active
15942,160004383,2,1,48.4845,2,44.6854,3.6019,293.4817,active
15943,160005151,2,13,15.3846,1,22.1153,5.9565,293.4372,active
15944,160007613,1,5,12.9487,1,19.0963,4.0812,293.4327,active
15945,160014764,8,12,10.4187,1,13.824,4.7234,293.4511,active
15946,160018827,4,4,86.8763,1,102.4794,7.3448,293.4145,active
15947,160023052,6,0,0.5676,0,3.1328,2.731,293.3701,active
15948,160029761,2,10,42.3861,1,44.6979,2.6515,293.2516,active
15949,160030101,2,2,12.3167,1,16.1089,3.9894,293.2126,active
15950,160033379,5,2,49.9271,2,54.39,2.9197,293.2005,active
15951,160056306,2,14,11.8338,1,19.2582,6.362,293.1803,active
15952,160067495,5,3,0.8626,0,3.5511,3.0756,293.1249,active
15953,160075537,8,15,34.1788,1,36.7487,6.4761,293.1721,active
15954,160075800,3,5,113.9146,6,117.3722,4.2255,293.1901,active
15955,160075900,5,4,97.1388,3,89.5142,5.5963,293.2287,active
15956,160099317,8,7,23.604,2,29.5487,4.4754,293.2557,active
15957,160116078,8,4,1.4471,0,7.7152,5.6361,293.2541,active
