row_index,recon_error,flagged_p95,flagged_p99,flagged_p99_5,top_feature,err_detector_id,err_channel_id,err_energy_deposit_keV,err_hit_multiplicity,err_signal_amplitude_mV,err_noise_floor_mV,err_temperature_K,err_run_status_enc
6094,0.01898293,False,False,False,detector_id,0.11823021,0.00751304,0.00166111,0.00128718,0.00233229,0.0191591,0.00130068,0.00037985
6095,0.00825686,False,False,False,energy_deposit_keV,0.00215736,0.00640052,0.01934603,0.01099145,0.0151835,0.00819683,0.00370152,7.767e-05
6096,0.08744331,False,False,False,hit_multiplicity,0.1694146,0.01230506,0.1190249,0.22685605,0.16997452,0.0002561,0.00136191,0.0003533
6097,0.01149681,False,False,False,channel_id,0.03080076,0.03569785,0.00021667,0.00362346,1.613e-05,0.00329012,0.01600994,0.00231957
6098,0.01279923,False,False,False,channel_id,0.01312405,0.07721985,0.00502391,0.00327995,0.00131248,1.43e-06,0.00198508,0.00044706
6099,204.54752,True,True,True,detector_id,1615.3365,2.2908885,1.2041993,2.1074834,1.6075196,13.821821,0.01087196,0.00082051
6100,0.02898762,False,False,False,detector_id,0.12473876,0.05937128,0.01215627,0.00848643,0.0057852,0.01309699,0.00719058,0.00107548
6101,0.0027842,False,False,False,detector_id,0.00817071,4.404e-05,0.00428711,0.00055133,0.00030728,0.00778325,0.00055584,0.00057401
6102,0.09364202,False,False,False,hit_multiplicity,0.00055749,0.10354964,0.01440478,0.5950462,0.03086955,0.00447757,0.00013654,9.434e-05
6103,0.06423094,False,False,False,detector_id,0.49304193,1.29e-06,0.00129346,0.00122131,0.00263967,0.01325589,0.00214484,0.0002492
6104,0.05128218,False,False,False,detector_id,0.3336111,0.00916397,0.02173192,0.00034925,0.01532793,0.02662759,0.00321031,0.00023542
6105,1.0817151,True,True,True,signal_amplitude_mV,0.13757144,0.03678109,0.90140915,0.11467075,7.4288955,0.03324745,0.00035068,0.00079557
6106,0.01638582,False,False,False,channel_id,0.01239066,0.05300407,0.00271839,0.02526107,0.0036452,0.01439022,0.0196627,1.424e-05
6107,0.02694439,False,False,False,channel_id,0.00910758,0.19504607,0.00224361,0.00500095,0.00234366,0.00014899,0.00110899,0.00055526
6108,0.02025333,False,False,False,detector_id,0.1095538,0.00306938,0.02964216,0.00295341,0.01517683,0.00050854,0.00062524,0.00049725
6109,0.06175106,False,False,False,hit_multiplicity,0.10189924,0.03431537,0.00131012,0.33272973,0.00934829,0.00024395,0.01399636,0.00016539
6110,0.00261952,False,False,False,hit_multiplicity,0.00329153,0.00286152,0.00073733,0.01036488,0.0006934,0.00085733,0.00208062,6.954e-05
6111,0.01591884,False,False,False,detector_id,0.07334158,0.01103601,0.00111611,0.00080208,0.00435744,0.02925307,0.00743756,6.91e-06
6112,0.08664986,False,False,False,hit_multiplicity,0.11323806,0.06507431,0.0627039,0.3538327,0.069952,0.01255425,0.01466054,0.00118315
6113,0.00604152,False,False,False,channel_id,0.00048464,0.02361008,0.00171332,0.01019572,0.00576918,2.58e-05,0.0030785,0.00345493
6114,0.11554179,False,False,False,signal_amplitude_mV,0.24440132,0.00159663,0.16163674,0.00111321,0.51104486,9.094e-05,0.0038864,0.00056415
6115,0.01969646,False,False,False,energy_deposit_keV,0.00969952,0.00059031,0.06698216,0.03407372,0.04215608,0.00097571,0.00258865,0.0005055
6116,0.02064194,False,False,False,detector_id,0.12527505,0.03867161,0.00082446,0.00010517,2.056e-05,2.634e-05,0.00012954,8.278e-05
6117,0.02351498,False,False,False,channel_id,0.00036769,0.10921142,0.00327726,0.00069694,0.07311012,0.00081572,6.2e-07,0.00064009
6118,0.10152029,False,False,False,hit_multiplicity,0.09750793,0.06380439,0.1389594,0.40549192,0.07752751,0.00255933,0.02167926,0.00463264
6119,0.0055004,False,False,False,detector_id,0.01972119,0.00793061,0.0045909,0.00142359,0.00267265,0.00637229,0.00106566,0.00022629
6120,0.01586904,False,False,False,detector_id,0.04153656,0.0001239,0.03571202,0.00659319,0.04040353,0.00186812,0.00065163,6.331e-05
6121,0.01169442,False,False,False,signal_amplitude_mV,0.00401566,0.00083773,0.03946164,3.917e-05,0.04604028,0.00039447,0.0004311,0.00233527
6122,0.03413538,False,False,False,channel_id,0.01447526,0.1847584,0.02813606,0.00245654,0.03767184,0.00252154,0.00290742,0.00015595
6123,0.01325208,False,False,False,channel_id,0.00955061,0.06857591,0.00040651,0.00220267,0.00213545,1.6e-07,0.02228488,0.00086042
6124,0.00485773,False,False,False,detector_id,0.02493413,0.00613828,0.00059923,0.00283282,0.0005332,0.00230334,9.121e-05,0.00142963
6125,0.03941326,False,False,False,detector_id,0.21929467,0.07960891,0.00017047,0.00172613,0.00029542,0.01396404,1.522e-05,0.00023122
6126,0.02699538,False,False,False,signal_amplitude_mV,0.02768426,0.00657236,0.07247368,0.02010538,0.08638138,0.00119452,0.00026503,0.00128638
6127,0.05866869,False,False,False,signal_amplitude_mV,0.00313826,0.07462067,0.12502396,0.00084954,0.24932393,0.00946053,0.00417328,0.00275935
6128,0.04408798,False,False,False,detector_id,0.2038031,0.14389227,0.00209864,9.97e-06,0.00141024,0.00020192,0.00017349,0.00111415
6129,0.00747262,False,False,False,signal_amplitude_mV,0.00288509,0.00692386,0.01655353,0.00040591,0.02795915,0.00397362,0.00053099,0.00054878
6130,0.02707204,False,False,False,detector_id,0.15276955,0.03688878,0.00251215,0.00751872,0.00329143,0.01220519,0.0011463,0.00024418
6131,0.03882336,False,False,False,energy_deposit_keV,0.00351212,0.03051874,0.14407457,0.03154389,0.088341,0.00060469,0.00938727,0.00260459
6132,0.02781702,False,False,False,hit_multiplicity,0.02612149,0.01294663,0.07181096,0.08679973,0.01599326,0.00633728,0.00251146,1.539e-05
6133,1.0586653,True,True,True,temperature_K,1.3302959,0.00439362,0.58439577,2.293263,0.14393458,0.03587081,4.069036,0.0081326
6134,0.04627622,False,False,False,signal_amplitude_mV,0.03771407,0.02001176,0.09521055,0.06080931,0.14924024,0.00541922,0.00077368,0.00103097
6135,0.05006156,False,False,False,detector_id,0.34994873,0.0053418,1.795e-05,0.00875774,9.846e-05,0.0171058,0.01904718,0.00017476
6136,0.03534218,False,False,False,hit_multiplicity,0.07499387,2.763e-05,0.0437883,0.13684598,2.045e-05,0.01089063,0.01405337,0.00211718
6137,0.01681242,False,False,False,detector_id,0.0832411,0.00278081,0.00387927,0.0038577,0.00954982,0.02074286,0.01038505,6.276e-05
6138,0.00540509,False,False,False,detector_id,0.02693841,0.00291771,0.00053288,0.00192323,0.0001674,0.00595396,0.00466911,0.00013803
6139,0.01489074,False,False,False,detector_id,0.0754706,0.00249377,0.0001546,0.00058967,8.282e-05,0.02901378,0.01125428,6.643e-05
6140,0.01462446,False,False,False,channel_id,0.00980306,0.08118952,0.00071663,6.001e-05,0.00042581,0.0002659,0.02304729,0.00148746
6141,0.0070153,False,False,False,channel_id,0.0060988,0.01584992,0.00341405,0.01363873,0.01138364,0.00028757,0.00370899,0.0017407
6142,0.0092822,False,False,False,detector_id,0.05255768,0.00084271,0.00113422,0.00102247,0.00159303,0.00977504,0.00727288,5.958e-05
6143,0.03408334,False,False,False,detector_id,0.12062643,0.02173816,0.0090834,0.10934576,0.00638045,0.00492869,0.00039425,0.00016959
6144,0.0068693,False,False,False,channel_id,0.00075773,0.0198388,0.00920269,0.00538525,0.01162519,0.00313494,0.00494786,6.196e-05
6145,0.00242218,False,False,False,channel_id,0.00129261,0.01752446,0.0001967,1.06e-06,2.592e-05,6.771e-05,0.00024732,2.163e-05
6146,0.01095691,False,False,False,detector_id,0.0704222,0.00825342,0.00629434,0.00040011,0.00188553,3.511e-05,8.438e-05,0.00028021
6147,0.0421773,False,False,False,detector_id,0.24706373,0.00333925,0.01540426,0.0003482,0.02459904,0.04492942,0.00138435,0.00035019
6148,0.04570349,False,False,False,channel_id,0.01100264,0.18447474,0.06913433,0.01930387,0.07730925,1.114e-05,0.00405334,0.00033861
6149,0.01499185,False,False,False,channel_id,0.00013369,0.09789597,0.00660456,0.00678859,0.00698889,0.00068049,0.0003606,0.00048197
6150,0.00326306,False,False,False,temperature_K,0.00116275,0.00300919,0.00670752,0.0039463,0.0042646,5.29e-06,0.00690538,0.0001034
6151,202.46594,True,True,True,detector_id,1607.3909,0.32166168,0.24776895,0.41509667,0.34422237,10.511531,0.4913246,0.00525958
6152,0.01324497,False,False,False,channel_id,0.02999112,0.05824862,0.00136421,0.0050305,0.00345405,0.00589041,0.00074788,0.00123299
6153,0.05645896,False,False,False,hit_multiplicity,0.0152999,0.01329251,0.00607948,0.36272845,0.04408256,0.00454213,0.0050067,0.00063998
6154,0.0038176,False,False,False,temperature_K,0.00042903,0.00645486,0.00027398,0.00118147,0.00013332,0.00040585,0.02159044,7.181e-05
6155,0.02487482,False,False,False,signal_amplitude_mV,0.00642938,0.04835271,0.04291522,0.042539,0.04841998,0.00744973,0.00218908,0.00070349
6156,0.06659044,False,False,False,signal_amplitude_mV,0.03442318,0.08152534,0.11628382,0.02117433,0.23370285,0.02825484,0.00329863,0.01406047
6157,0.00112043,False,False,False,channel_id,0.00052409,0.0046522,2.434e-05,0.00024582,6.803e-05,0.00032747,0.00092786,0.00219365
6158,0.00956005,False,False,False,noise_floor_mV,0.00132179,0.00223231,0.00081062,0.00015292,0.00107222,0.05340598,0.01703083,0.00045377
6159,0.01018622,False,False,False,hit_multiplicity,0.00068771,0.00071863,0.011056,0.04692426,0.0159272,0.00215359,0.00166586,0.00235655
6160,0.00804118,False,False,False,noise_floor_mV,0.00350061,0.00825392,0.00106103,0.00048186,0.00415291,0.04474194,0.00202475,0.00011239
6161,0.02996379,False,False,False,energy_deposit_keV,0.0032802,0.00605129,0.10467634,0.03673424,0.07786125,0.00071508,0.01011087,0.00028109
6162,0.0339412,False,False,False,channel_id,0.05475046,0.20581365,0.00303309,0.00096661,0.00199145,0.00013408,0.00481323,2.705e-05
6163,0.00784371,False,False,False,signal_amplitude_mV,0.00228244,0.00836473,0.01355325,0.01053778,0.01524453,0.00839072,0.00426888,0.00010733
6164,0.0772813,False,False,False,hit_multiplicity,0.01931615,0.01539122,0.00717488,0.48234725,0.02455206,0.02758781,0.0414881,0.00039298
6165,0.02213972,False,False,False,signal_amplitude_mV,0.00528457,6.06e-06,0.05230213,0.04133398,0.07163956,0.00291002,0.00253451,0.00110695
6166,0.10312269,False,False,False,hit_multiplicity,0.01036834,0.00747621,0.2290952,0.3987905,0.16401513,0.00053378,0.01214467,0.0025577
6167,0.00131804,False,False,False,detector_id,0.005534,6.714e-05,0.00022723,5.969e-05,9.74e-06,4.53e-06,0.00410689,0.00053512
6168,0.04464146,False,False,False,channel_id,0.0512321,0.29682916,0.00023629,0.00040636,0.00022418,0.00604704,0.00215625,2.7e-07
6169,0.00889233,False,False,False,energy_deposit_keV,0.00674822,0.00418571,0.01735891,0.01117693,0.01647704,0.01185602,0.00169166,0.00164412
6170,0.09393431,False,False,False,hit_multiplicity,0.00919132,0.27653658,0.04991198,0.3455363,0.06196964,0.00533187,0.00233719,0.00065953
6171,0.01287064,False,False,False,signal_amplitude_mV,0.01097312,0.00247393,0.0209589,0.02135311,0.02921938,0.01154202,0.00607145,0.00037319
6172,0.03057194,False,False,False,signal_amplitude_mV,0.0278881,0.00080095,0.0700754,0.05679432,0.0875225,0.00027476,0.00039055,0.00082896
6173,0.01186835,False,False,False,detector_id,0.07908866,0.00085467,0.000133,0.00144054,0.00047762,0.00885746,0.00396373,0.00013115
6174,0.00629677,False,False,False,channel_id,0.00080346,0.02357766,0.01278821,0.00169368,0.0089271,0.00236751,0.00021641,1.4e-07
6175,0.07346688,False,False,False,detector_id,0.38281184,0.00801854,0.00312438,0.11998674,0.01329083,0.03123472,0.02913656,0.00013137
6176,0.014629,False,False,False,channel_id,0.00033718,0.09637118,0.00100493,0.0115755,0.00117089,0.00432604,0.00205648,0.00018983
6177,0.00718112,False,False,False,detector_id,0.02307344,0.00204526,0.00393547,0.0004747,0.00385887,0.02221094,0.00106889,0.00078136
6178,0.00973736,False,False,False,hit_multiplicity,0.01889725,0.0069468,0.00166966,0.02292773,0.00549022,0.01616329,0.00452286,0.00128107
6179,0.01688638,False,False,False,detector_id,0.07180956,0.00368297,0.00218341,0.00671859,0.00111811,0.02757153,0.0219023,0.00010453
6180,0.00561292,False,False,False,energy_deposit_keV,5.309e-05,0.00302103,0.02783441,0.00017255,0.0108983,0.00275163,0.00012533,4.703e-05
6181,0.06591638,False,False,False,signal_amplitude_mV,0.02148639,0.02064281,0.10476325,0.12543786,0.1696982,0.07777292,0.00743883,9.069e-05
6182,0.04602102,False,False,False,detector_id,0.27248332,0.07849287,0.00553085,0.00240512,0.00500863,0.00114013,0.00283207,0.0002752
6183,0.01861392,False,False,False,detector_id,0.06657938,0.04167594,0.00024479,0.01089002,0.00019654,0.01754674,0.0101907,0.00158728
6184,0.04053072,False,False,False,noise_floor_mV,0.00981612,0.09519258,0.01684685,0.01306026,0.05150828,0.13662812,0.00068748,0.00050608
6185,0.06660647,False,False,False,detector_id,0.26062894,0.22197518,0.0017018,0.00076122,0.00171776,0.04091596,0.00269677,0.00245415
6186,0.01299232,False,False,False,channel_id,0.00736511,0.06690485,0.00102739,0.01747457,0.00240808,0.0001621,0.0082979,0.0002986
6187,0.00980532,False,False,False,detector_id,0.03166218,6.9e-07,0.00063591,0.00276884,1.856e-05,0.02674459,0.0154441,0.00116767
6188,0.01036994,False,False,False,hit_multiplicity,0.02146473,0.00485986,0.01387804,0.0231284,1.94e-06,0.01928183,0.00033204,1.266e-05
6189,0.01524717,False,False,False,detector_id,0.10358977,0.00678001,0.00085063,0.005056,0.00040643,0.00513487,0.0001552,4.44e-06
6190,0.00302391,False,False,False,detector_id,0.01027045,0.00204873,8.878e-05,7.298e-05,0.00156453,0.01003197,0.0001014,1.248e-05
6191,0.06475675,False,False,False,hit_multiplicity,0.00894433,0.01688828,0.00135956,0.40805092,0.06415531,0.01748586,0.00114454,2.52e-05
6192,0.04453604,False,False,False,detector_id,0.18898462,0.15616049,0.00088497,0.00229393,0.00028363,0.00011681,0.00559362,0.00197024
6193,0.02813124,False,False,False,noise_floor_mV,0.01494768,0.01661407,0.0384623,0.01875721,0.05002528,0.0712009,0.01253705,0.00250544
6194,0.01266741,False,False,False,channel_id,0.0229073,0.04776362,0.00418542,0.00127037,0.00688642,0.00972592,0.00855797,4.225e-05
6195,0.05296678,False,False,False,signal_amplitude_mV,0.00553493,0.04391876,0.10709315,0.12075552,0.13404502,0.00382492,0.00759487,0.00096708
6196,0.00837213,False,False,False,hit_multiplicity,0.00056593,0.00040878,0.00123097,0.05173341,0.00126646,0.00111973,0.00797182,0.0026799
6197,0.14932197,True,False,False,hit_multiplicity,0.0096975,0.00218369,0.00910033,0.73345464,0.05169478,0.3849661,0.00251385,0.00096486
6198,0.00563571,False,False,False,channel_id,0.00023137,0.03681436,0.0019789,0.00275948,0.00057113,0.00093761,0.00110747,0.00068534
6199,0.05432184,False,False,False,channel_id,0.12811607,0.29312322,0.00098798,0.00315145,0.00035256,0.00360024,0.00481894,0.00042421
6200,0.12291237,False,False,False,hit_multiplicity,0.14853054,0.00015129,0.02450986,0.7731171,0.00599046,0.0286471,2.385e-05,0.00232869
6201,0.02007207,False,False,False,hit_multiplicity,0.0015377,0.04379678,0.01640179,0.06457411,0.01271275,0.02140326,3.682e-05,0.00011337
6202,0.05988194,False,False,False,signal_amplitude_mV,0.10318928,0.00212819,0.09867436,0.09835659,0.14145857,0.03404556,0.00119438,8.55e-06
6203,0.02221952,False,False,False,detector_id,0.1446075,0.00204842,0.01244973,0.00036316,0.00620057,0.00568564,0.00639698,4.11e-06
6204,0.0456369,False,False,False,hit_multiplicity,0.03778236,0.05654379,0.05137582,0.15315084,0.06533192,4.481e-05,0.00085534,1.039e-05
6205,0.02223064,False,False,False,channel_id,0.01103961,0.16427739,0.00023718,0.00086727,0.00104963,0.00014852,0.00014233,8.317e-05
6206,0.02558837,False,False,False,detector_id,0.0795397,0.04644312,0.00168985,0.00231255,0.00063733,0.07034123,0.00351483,0.00022836
6207,0.10153474,False,False,False,hit_multiplicity,5.04e-06,0.00261409,0.01612064,0.72453654,0.02499,0.0187067,0.02294614,0.00235878
6208,0.00516936,False,False,False,temperature_K,9.483e-05,0.00043754,0.00439632,0.00702601,0.00050503,0.00303302,0.02578228,7.981e-05
6209,0.00831529,False,False,False,noise_floor_mV,0.00090083,0.00054444,0.00106091,0.00046261,0.00832236,0.04789366,0.00731644,2.105e-05
6210,0.02181026,False,False,False,signal_amplitude_mV,0.0202108,0.01066845,0.02890666,0.04372858,0.0698573,0.00104153,5.313e-05,1.563e-05
6211,0.02997294,False,False,False,detector_id,0.16293749,0.05302025,0.001146,0.00147383,0.00121703,0.01990176,1.032e-05,7.683e-05
6212,0.03910544,False,False,False,hit_multiplicity,0.00035409,0.02542806,0.04956746,0.18487622,0.04893462,0.00311358,0.00024369,0.00032584
6213,0.0155182,False,False,False,channel_id,0.01089123,0.07810126,0.00685555,0.01389443,0.00831878,0.00318348,0.00183056,0.00107037
6214,0.01918,False,False,False,hit_multiplicity,0.04350597,0.02498917,0.00365822,0.06820496,0.00571266,6e-08,0.00721939,0.00014958
6215,0.0571727,False,False,False,hit_multiplicity,0.1513728,0.01351036,0.027301,0.20000423,0.02166868,0.01663908,0.02635919,0.00052628
6216,0.00606373,False,False,False,channel_id,0.00465701,0.02697971,0.00630882,0.00483592,0.00316285,0.00183656,0.00054433,0.00018461
6217,0.00485761,False,False,False,noise_floor_mV,0.00526678,0.00300883,0.00257533,0.00431609,0.00299403,0.0112135,0.0083319,0.00115441
6218,3.310272,True,True,True,energy_deposit_keV,0.43630967,0.8420316,10.463608,4.257432,8.527697,0.01562312,1.9383539,0.00112109
6219,0.01637059,False,False,False,channel_id,0.00046466,0.09846249,1.504e-05,0.00067316,0.00197376,0.00588294,0.02338602,0.00010664
6220,0.00821991,False,False,False,detector_id,0.03454132,0.01845657,0.0040032,0.00016427,0.00653475,0.00099212,0.00075632,0.00031073
6221,0.02589098,False,False,False,detector_id,0.12143955,4.45e-06,0.03038206,0.05125176,0.00246495,0.00056143,0.00096415,5.948e-05
6222,0.0100461,False,False,False,temperature_K,0.02432262,0.00331658,0.00036845,0.00162444,0.00125429,0.00913195,0.03638866,0.00396182
6223,0.02008014,False,False,False,channel_id,0.00596657,0.07407194,0.00513462,6.514e-05,0.00291401,9.192e-05,0.07239634,5.7e-07
6224,0.02991124,False,False,False,signal_amplitude_mV,0.0210539,0.00500637,0.0781243,0.02673922,0.10765315,3.927e-05,0.00060335,7.038e-05
6225,0.05592776,False,False,False,channel_id,0.14022394,0.19025382,0.03265089,0.00404308,0.03385076,0.0048554,0.04142862,0.00011557
6226,0.06636564,False,False,False,channel_id,0.20453621,0.28027627,0.00014203,0.00198199,0.0001239,0.01823936,0.02561674,8.5e-06
6227,0.00803681,False,False,False,channel_id,0.01674171,0.03060913,0.0016372,3.78e-06,0.00089176,0.00021653,0.01418977,4.58e-06
6228,0.06795418,False,False,False,detector_id,0.2584447,0.20491152,0.03186007,0.0006088,0.02595484,0.02042179,0.0010597,0.00037207
6229,0.06602463,False,False,False,channel_id,0.2328436,0.26369435,0.00118087,0.00198078,0.00040085,0.0197244,0.00837191,3.8e-07
6230,0.011052,False,False,False,channel_id,0.00102262,0.03889952,0.00180436,0.03841168,0.00019012,0.00022087,0.00777373,9.31e-05
6231,0.01444244,False,False,False,detector_id,0.06533318,0.0006729,0.00614586,0.00943704,0.00595339,0.00457993,0.02317438,0.00024281
6232,0.15964721,True,False,False,energy_deposit_keV,0.05476812,0.0269019,0.587311,0.50082093,0.1008151,0.00307968,0.00329606,0.00018499
6233,0.08387631,False,False,False,hit_multiplicity,0.00217506,0.00194794,0.06322611,0.49839136,0.0640793,0.0017478,0.03616048,0.00328248
6234,0.04137971,False,False,False,channel_id,0.00061168,0.25653163,0.0001394,0.0542234,0.00462013,0.0143026,0.00045567,0.00015309
